[21:12:9]:[INFO]: Time:594 ms | Alive:true | Loss:0.00
[21:12:9]:[INFO]: Time:17 ms | Alive:true | Loss:0.00
[21:12:10]:[INFO]: Time:17 ms | Alive:true | Loss:0.00
[21:12:11]:[INFO]: Time:18 ms | Alive:true | Loss:0.00
[21:12:12]:[INFO]: Time:15 ms | Alive:true | Loss:0.00
[21:12:13]:[INFO]: Time:16 ms | Alive:true | Loss:0.00
[21:12:14]:[INFO]: Time:17 ms | Alive:true | Loss:0.00
[21:12:15]:[INFO]: Time:15 ms | Alive:true | Loss:0.00
[21:12:16]:[INFO]: Time:53 ms | Alive:true | Loss:0.00
[21:12:17]:[INFO]: Time:16 ms | Alive:true | Loss:0.00
[21:12:48]:[INFO]: Time:16 ms | Alive:true | Loss:0.00
[21:12:49]:[INFO]: Time:16 ms | Alive:true | Loss:0.00
[21:12:50]:[INFO]: Time:47 ms | Alive:true | Loss:0.00
[21:12:51]:[INFO]: Time:21 ms | Alive:true | Loss:0.00
[21:15:50]:[INFO]: Time:18 ms | Alive:true | Loss:0.00
[21:15:51]:[INFO]: Time:15 ms | Alive:true | Loss:0.00
[21:15:52]:[INFO]: Time:16 ms | Alive:true | Loss:0.00
[21:15:53]:[INFO]: Time:27 ms | Alive:true | Loss:0.00
[21:15:54]:[INFO]: Time:47 ms | Alive:true | Loss:0.00
[21:15:55]:[INFO]: Time:21 ms | Alive:true | Loss:0.00
[21:15:56]:[INFO]: Time:19 ms | Alive:true | Loss:0.00
[21:15:57]:[INFO]: Time:20 ms | Alive:true | Loss:0.00
[21:15:58]:[INFO]: Time:19 ms | Alive:true | Loss:0.00
[21:15:59]:[INFO]: Time:15 ms | Alive:true | Loss:0.00
